X,Y,OBJECTID,TREEID,SITE_NAME,SPECIES,BOTANICAL,OWNER,TYPE,AGE,SPREAD,HEIGHT,TRUNK,LOCATION
-1.098189655534181,53.930772194568334,28576,U10680,"Green Lane, Knavesmire, York",Oak,Quercus robur,Highways,Single tree,0,20.00,22.00,0,129
-1.055382546090172,53.996902281041322,28577,176/1992-T2,"22 North Moor Gardens, Huntington YO3  9YH",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.102725414690612,53.972697892963765,28578,46/67-T2,"Shipton Road, Clifton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.121604813927893,53.988514312572249,28579,1981/25-T17,"Ings Lane Farm, Rawcliffe",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.090608165955462,53.959177071741678,28580,TPO35-T1,Royal York Hotel,Weeping Elm,Ulmus glabra 'pendula',Private,Single tree,0,.00,.00,0,Weeping Elm
-1.109983887904925,53.933546128588546,28581,CYC290-T9,College Court (old York Tech College),Norway Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Norway Maple
-1.109989052693078,53.933589764195595,28582,CYC290-T8,College Court (old York Tech College),Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.074993189536915,53.943639867174397,28583,U08453,Fulford Cross School,Beech,Fagus Sylvatica,Education,Single tree,0,10.00,25.00,1,School
-1.0714160007094,53.935577125322219,28584,CYC266-T5,"Electricity sub-station, Elliot Court, York",Prunus,Prunus,Private,Single tree,0,.00,.00,0,Prunus
-1.085270118801785,53.941212211568782,28585,CYC85-T8,"Ashcroft Hotel, 294 Bishopthorpe Road, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.029781244763338,54.040223477938952,28586,1980/22-T5,"69 The Village, Strensall",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.039192121888653,53.954623895276377,28587,CYC226-T8,"20 Carlton Avenue, York, 1,2 & 3 Wolviston
1, 2 &",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.129302301703617,53.939040478513036,28588,TPO26-T68,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.119789031985478,53.964671000345845,28589,CYC106-T2,"Boroughbridge Road,, York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.14044171582082,53.917429945702516,28590,2/1972-T37,"9 Station Road/25 Main Street, Copmanthorpe",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.039651309845419,54.018845828751409,28591,cyc66-T17,"Towthorpe Moor Lane, Strensall",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.129966899096919,53.941836145196277,28592,S00039,"Burgess Walk, York",Oak,Quercus robur,Private,Single tree,0,10.00,14.00,61,9
-1.102857218938222,53.938872840346342,28593,TPO22-T1,"Cherry Lane, Tadcaster Road",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.105230231577889,53.976060510462219,28594,211A/1995-T2,"72 Shipton Road/73 Rawcliffe Lane, Clifton",Pine,Pinus Spp,Private,Single tree,0,.00,.00,0,Pine
-0.93177338790357,53.919368707189953,28595,CYC110-T8,"Brook House, Main Street, Elvington, York",Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-1.091307442191789,53.899665124161366,28596,5/1976-T32,"Naburn Hall, Naburn",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.084574543273442,54.018872673320146,28597,157/90-T1,"35 The Village, Wiggington, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.104520522964563,53.973601203615516,28598,1982/48-T1,"'Southfield', Shipton Road",Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-0.935344092936546,53.920281369322815,28599,4/1992ELV-T5,Belvoir House Farm Buildings/3-5 Beckside,Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.018925220025817,54.045295117307319,28600,CYC285-T31,"Fields West of Cow Slip Hill, Strenshall, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.0757659440175,53.942809194833607,28601,U08444,Fulford Cross School,Copper Beech,Fagus Sylvatica 'purpurea',Education,Single tree,0,7.00,21.00,0,School
-1.061516681788498,54.015171183417458,28602,139B/1990-T13,"The Landings, Landing Lane Haxby York YO32 2NB",Wild Cherry,Prunus Avium,Private,Single tree,0,.00,.00,0,Wild Cherry
-1.120911699152978,53.988832850684041,28603,1981/25-T1,"Ings Lane Farm, Rawcliffe",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.087989245642193,53.901761417167236,28604,2/1980-T8,"Vicarage Lane, Naburn",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chesnut
-0.936245881158674,53.921350098594459,28605,19/1987-T4,"Hill Garth, Main Street, Elvington,",Prunus (purple),Prunus,Private,Single tree,0,.00,.00,0,Prunus (purple)
-1.04346805356417,54.03412169743968,28606,95/1987-T5,"West Pitts Lane, Strensall",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.126981130538268,53.94365500357415,28607,U01526,"Thornwood Covert, York",Silver Birch,Betula Pendula,Highways,Single tree,0,5.00,11.00,0,5
-1.075800352956526,53.939101971836827,28608,U07155,"St Oswalds Road, York",Sycamore,Acer Pseudoplatanus,Highways,Single tree,0,.00,15.00,0,20
-1.065349607953861,53.996701537898815,28609,186A/1994-T28,"Playing Field, New Earswick",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.131011157767029,53.971170887363705,28610,CYC283-T35,"Manor School (old site) Low Poppleton Lane, York",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.110212822380387,53.977069406879608,28611,U10869,"Rosecroft Way, Clifton",Lime,Tilia X Europaea,Highways,Single tree,0,8.00,19.00,0,14 - 16
-1.130329071035941,53.970977182162308,28612,CYC283-T39,"Manor School (old site) Low Poppleton Lane, York",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.140600248027533,53.915642240691589,28613,cyc55-T1,"Health Centre, Horseman Lane, Copmanthorpe,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.07327079341899,53.938153811843641,28614,CYC158-T14,"Connaught Court, St Oswald’s Road, Fulford, York",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Silver Birch
-1.049440803161138,53.94495218007318,28615,7/1986-T2,"The Garden House, Heslington",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.072974734529237,53.953527201478302,28616,U02061,"Paragon Street, York",London Plane,Platanus X Hispanica,Leisure,Single tree,0,7.00,12.00,30,Leased land now
-1.05732068010223,53.993501642424619,28617,1976/2-T6,"Manor House, New Lane",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.045830841729713,53.943557204804769,28618,17/1988-T8,"Boss Lane, Heslington",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.097824713532012,53.966942065078399,28619,U12028,Ousecliffe Gardens,Various,Various,Education,Single tree,0,12.00,15.00,0,15
-1.138302399438625,53.988014946572086,28620,1/1970-T45,Nether & Upper Poppleton,Cedar,Cedrus,Private,Single tree,0,.00,.00,0,Cedar
-1.026475877262836,53.987547666505399,28621,CYC112-T1,"Hopgrove Lane South, , York,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chesnut
-1.08452092808283,54.017838525846798,28622,cyc32-T5,"'The Cedars' adjacent to St N, Back Lane, Wigginto",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.06851789813755,54.014695279510356,28623,1981/36-T5,Ethel Ward Playing Field,Sweet Chestnut,Castanea Sativa,Private,Single tree,0,.00,.00,0,Sweet Chestnut
-0.953002916415974,53.897415019678405,28624,11/1993-T4,"Fernby, Church Lane, Wheldrake,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-0.968139404432083,53.893410985909355,28625,1/1988-T4,"Main Street/Back Lane South, Wheldrake",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.084621842157943,53.941593806474195,28626,CYC85-T15,"Ashcroft Hotel, 294 Bishopthorpe Road, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.141145017304023,53.986264453093675,28627,1/1970-T55,Nether & Upper Poppleton,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.117778579352159,53.986958147210125,28628,1982/45-T17,"Manor Lane, Rawcliffe",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.120854298210788,53.964759701365189,28629,CYC106-T21,"Boroughbridge Road,, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.061606627352099,54.01524379800798,28630,139B/1990-T11,"The Landings, Landing Lane Haxby York YO32 2NB",Wild Cherry,Prunus Avium,Private,Single tree,0,.00,.00,0,Wild Cherry
-1.130796755491138,53.938270237624437,28631,U07310,"Linnett Way, Foxwood",Oak,Quercus robur,Housing,Single tree,0,16.00,17.00,0,6-8
-1.033578092424001,54.033898792944505,28632,CYC101-T5,"26 Moor Lane, Strensal. 1- 4 The Birches Now.", , ,Private,Single tree,0,.00,.00,0, 
-1.063556909220292,53.990925578210444,28633,180/1992-T40,"Mill Lodge, Huntington",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.1293217244037,53.999546081464466,28634,1980/27-T7,"Fairfields Lane, Skelton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.086661298494364,53.885876365258795,28635,cyc46-T30,"Bell Hall, Naburn",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.085131048856511,53.941301043932079,28636,CYC85-T10,"Ashcroft Hotel, 294 Bishopthorpe Road, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.130729738018609,53.969308113868571,28637,CYC283-T14,"Manor School (old site) Low Poppleton Lane, York",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.136724926011101,53.942998743810513,28638,U01580,"Foresters Walk, York",Sycamore,Acer Pseudoplatanus,Highways,Single tree,0,4.00,7.00,0,23
-1.100865818583223,53.967002884504396,28639,CYC135-T9,"4,5,7 and 8 Government House Road,, Clifton,, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.103682400944629,53.973576976695284,28640,46/67-T18,"Shipton Road, Clifton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.053965015649041,53.99839779375548,28641,49/67-T5,"9A - 23 North Lane, Huntington",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash missing
-1.13156312777641,53.938187328005483,28642,U07286,Bellwood Drive,Ash,Fraxinus Excelsior,Housing,Single tree,0,3.00,9.00,0,8
-1.139690060152653,53.916957127714177,28643,cyc7-T2,"40 Horseman Lane, Copmanthorpe",Scots Pine,Pinus Sylvestris,Private,Single tree,0,.00,.00,0,Scots Pine
-1.188636930259563,53.931554519004763,28644,3/1975-T1,Askham Richard,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.049100404931424,53.965273969768319,28645,TPO20-T8,"Burnholme Social Club, Heworth",Thorn,Crateagus Monogyna,Private,Single tree,0,.00,.00,0,Thorn
-1.032721428607695,54.037253810585902,28646,102/1988-T7,"Ditch O.S. Field 2566, (adjacent to railway line),",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.135299796591574,53.95992053551052,28647,cyc21-T2,Melander Close,Pear,Pyrus,Private,Single tree,0,.00,.00,0,Pear
-1.106180407301201,53.920964261766485,28648,7/1991-T11,"9/10 Newlands Road, Bishopthorpe",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.047911708924386,53.965255567162984,28649,TPO20-T21,"Burnholme Social Club, Heworth",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-0.996564868836838,53.995769426360596,28650,201/1993-T2,"Church Farm, Stockton on the Forest",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.108353147521338,53.939776720341193,28651,TPO50-T25,Tadcaster Road/St Helen's Road,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.14780948137347,53.987804074344922,28652,1/1970-T34,Nether & Upper Poppleton,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.140965342149207,53.986101366200721,28653,1/1970-T56,Nether & Upper Poppleton,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.059360836917205,53.997742498679536,28654,135/1989-T3,"Church Lane, Huntington",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.089358936755434,53.964740861142779,28655,CYC78-T1,"2 Bootham Terrace, Bootham,, York,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.109834244435277,53.978261071649563,28656,46/67-T42,"Shipton Road, Clifton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.081360661436885,53.952715447767574,28657,CYC271-T8,"1-5 Cherry Hill House, Cherry Hill Lane",Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.03344707049774,54.038230462703225,28658,102/1988-T1,"Ditch O.S. Field 2566, (adjacent to railway line),",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.107965624582698,53.938659190392251,28659,TPO50-T5,Tadcaster Road/St Helen's Road,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-0.974649418344128,53.964400989344092,28660,11/1987-T1,"6 Lime Tree Mews, Dunnington",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.108374229150176,53.938788072066558,28661,TPO50-T9,Tadcaster Road/St Helen's Road,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.05817906908564,53.976420081146529,28662,cyc59-T1,"7 Sefton Avenue, Heworth, York,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.041325568364766,54.019056950546187,28663,cyc66-T19,"Towthorpe Moor Lane, Strensall",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.074992849052042,53.943641482600064,28664,CYC118-T12,"Fulford Cross School,, Fulford Cross, York,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-0.980278080886553,53.966138862236448,28665,7/1984-T2,"Dunnington Lodge/The Rectory, Church Street, Dunni",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.181773465980581,53.921880632018826,28666,3/1975-T61,Askham Richard,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.135736734414015,53.916677044671893,28667,2/1972-T25,"9 Station Road/25 Main Street, Copmanthorpe",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.110252864704188,53.934271477575017,28668,CYC282-T4,"ast frontages of Aldersyde Court, Tadcaster Road D",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.152954628847211,53.984559449926621,28669,1/1970-T18,Nether & Upper Poppleton,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.100720941307885,53.953194528078512,28670,CYC277-T8,"English Churches H G, Church Lane, Edward Jenner C",Ginkgo,Ginkgo Biloba,Private,Single tree,0,.00,.00,0,Ginkgo
-1.068170973988745,53.996067241174501,28671,186A/1994-T18,"Playing Field, New Earswick",London Plane,Platanus X Hispanica,Private,Single tree,0,.00,.00,0,Plane
-1.075317329307863,53.939159740219196,28672,21/1985-T1,"St Oswad's Road, Fulford",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.0705700888688,53.936281176283401,28673,12/1986-T3,"Fulford House, Fulford",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.131467847079133,53.998908195384807,28674,1973/107-T5,"The Vale, Skelton Village",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.044432737348217,53.942728075775513,28675,17/1988-T19,"Boss Lane, Heslington",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.129915139241123,53.937177339680062,28676,16719,Acomb Wood,Oak,Quercus robur,Leisure,Single tree,0,5.00,15.00,0, 
-1.072576275969154,53.93786978730234,28677,3/1977-T8,"2 Fulford Park, Fulford",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.069748887242666,53.995090664975145,28678,186A/1994-T6,"Playing Field, New Earswick",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.045919912023823,53.94032180796254,28679,CYC94-T4,"Garrowby Way, Heslington, York,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.099699842698959,53.966634589660515,28680,TPO47-T25,"St Hilda's Garth, Ousecliffe Gardens, Clifton,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.050763569832798,53.973260483567046,28681,TPO62-T16,Stockton Lane/Greenfield Park Drive,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.044997797238638,53.892626686091226,28682,20/1990-T6,"Holly House, Deighton",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.00829635882002,53.959838253654432,28683,67/1970-T17,"Murton Lane, Murton",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.102863036763675,53.900956578611691,28684,13/1990-T2,"East of Hall Garth, Mill Lane, Acaster  Malbis,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.133744083483579,53.970992860937884,28685,CYC99-T4,"Civil Service Club Grounds, Westview Clo, York Non",Copper Beech,Fagus Sylvatica 'purpurea',Private,Single tree,0,.00,.00,0,Copper Beech
-1.10076839616418,53.953113981217193,28686,CYC277-T10,"English Churches H G, Church Lane, Edward Jenner C",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.181050033396812,53.920716105960835,28687,3/1975-T67,Askham Richard,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.103110107968179,53.931606916013351,28688,CYC315-T2,"Revival development, Tadcaster Road",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.070976207022976,54.007801716462502,28689,191/1992-T4,"Rear of 119 York Road & West of Milfor, Haxby",Larch,Larix Decidua,Private,Single tree,0,.00,.00,0,Larch
-1.077764565766531,53.938871574986976,28690,4/1980-T5,"St Oswalds Road, Fulford",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.125402729070202,53.954302625637133,28691,TPO6-T1,"12 Front Street, Acomb",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.099484890163326,53.966704891660704,28692,TPO47-T29,"St Hilda's Garth, Ousecliffe Gardens, Clifton,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.054046999025859,53.966976006585611,28693,CYC105-T1,"Walnut Tree Public House, Heworth, York,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.120733682873378,53.964695895153916,28694,CYC106-T20,"Boroughbridge Road,, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.110260711197769,53.929606170188791,28695,cyc8-T16,"Various, Chessingham Grove, Tadcaster Road., Chess",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.106300231490929,53.921300629073642,28696,7/1991-T9,"9/10 Newlands Road, Bishopthorpe",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.183187012228672,53.92436225815009,28697,3/1975-T14,Askham Richard,Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.035101721160117,54.036023456022242,28698,cyc53-T19,"22 Princess Road, Strensall, York,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.042111658883558,53.951720966242668,28699,CYC335-T12,"Sails Drive, York TPO",Silver Birch,Betula Pendula,Private,Single tree,0,5.00,.00,0,3 Sails Drive rear garden
-1.08075551154061,53.953205221247984,28700,CYC271-T23,"1-5 Cherry Hill House, Cherry Hill Lane",Acer,Acer,Private,Single tree,0,.00,.00,0,Acer
-1.126753439777905,53.968434308783102,28701,TPO23-T12,"33 Millgates, Acomb YO2  6AT",Scots Pine,Pinus Sylvestris,Private,Single tree,0,.00,.00,0,Scots Pine
-1.100668377125561,53.974048856780918,28702,CYC77-T3,"8 Rawciffe Grove,, Clifton, York,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.057522530701384,53.973754153808429,28703,CYC222-T6,"Straylands Grove, York",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.138138551840954,53.944227997238478,28704,TPO63-T1,9 Otterwood Lane,Variegated Sycamore,Acer Pseudoplatanus 'leopoldii',Private,Single tree,0,.00,.00,0,Variegated Sycamore
-1.050793038929324,53.973305662003938,28705,TPO62-T17,Stockton Lane/Greenfield Park Drive,Various,Various,Private,Single tree,0,.00,.00,0,Sycamore- Felled And Replaced
-1.071168582512239,53.980656174313111,28706,185A/1993-T27,"Bio Rad Works, Haxby Road, New Earswick,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
